"ck","study_id","esito","n_a","n_r"
"STR:osteoarthritis||gain||vehicle_untreated","GSE163552","identico",1,1
"STR:osteoarthritis||gain||vehicle_untreated","GSE185064","campioni_diversi",1,1
"STR:osteoarthritis||gain||vehicle_untreated","GSE89408","campioni_diversi",4,1
"STR:pcos||gain||vehicle_untreated","GSE128328","campioni_diversi",1,1
"STR:pcos||gain||vehicle_untreated","GSE130580","identico",1,1
"STR:pcos||gain||vehicle_untreated","GSE156067","campioni_diversi",2,2
"STR:pcos||gain||vehicle_untreated","GSE173160","campioni_diversi",1,1
"STR:pcos||gain||vehicle_untreated","GSE193812","campioni_diversi",1,2
"STR:pcos||gain||vehicle_untreated","GSE226146","identico",1,1
"STR:pdac||gain||vehicle_untreated","GSE175436","campioni_diversi",1,1
"STR:pdac||gain||vehicle_untreated","GSE210351","solo_A3",1,0
"STR:pdac||gain||vehicle_untreated","GSE234760","identico",1,1
"STR:pm2_5||gain||vehicle_untreated","GSE215411","identico",1,1
"STR:pm2_5||gain||vehicle_untreated","GSE237795","identico",1,1
"STR:pm2_5||gain||vehicle_untreated","GSE243618","identico",1,1
"STR:psoriasis||gain||vehicle_untreated","GSE108743","identico",1,1
"STR:psoriasis||gain||vehicle_untreated","GSE117405","identico",1,1
"STR:psoriasis||gain||vehicle_untreated","GSE139341","campioni_diversi",3,3
"STR:psoriasis||gain||vehicle_untreated","GSE142582","campioni_diversi",2,1
"STR:psoriasis||gain||vehicle_untreated","GSE147339","identico",1,1
"STR:psoriasis||gain||vehicle_untreated","GSE150851","campioni_diversi",5,4
"STR:psoriasis||gain||vehicle_untreated","GSE74697","campioni_diversi",1,1
"STR:psoriasis||gain||vehicle_untreated","GSE81106","identico",1,1
"STR:psoriasis||gain||vehicle_untreated","GSE89725","identico",1,1
"STR:ptsd||gain||vehicle_untreated","GSE64813","solo_A3",2,0
"STR:ptsd||gain||vehicle_untreated","GSE83601","solo_A3",1,0
"STR:ptsd||gain||vehicle_untreated","GSE97356","solo_A3",1,0
"STR:r5020||gain||vehicle_untreated","GSE126517","campioni_diversi",1,1
"STR:r5020||gain||vehicle_untreated","GSE126775","campioni_diversi",3,3
"STR:r5020||gain||vehicle_untreated","GSE139393","solo_A3",1,0
"STR:r5020||gain||vehicle_untreated","GSE155272","solo_etichetta_riscritta",1,1
"STR:r5020||gain||vehicle_untreated","GSE243454","campioni_diversi",1,4
"STR:r5020||gain||vehicle_untreated","GSE80365","identico",2,2
"STR:radiation||gain||vehicle_untreated","GSE222658","campioni_diversi",2,1
"STR:radiation||gain||vehicle_untreated","GSE222992","identico",2,2
"STR:radiation||gain||vehicle_untreated","GSE242108","identico",1,1
"STR:radiation||gain||vehicle_untreated","GSE242706","identico",4,4
"STR:sals||gain||vehicle_untreated","GSE122649","campioni_diversi",1,1
"STR:sals||gain||vehicle_untreated","GSE138691","solo_A3",1,0
"STR:sals||gain||vehicle_untreated","GSE234297","identico",1,1
"STR:sals||gain||vehicle_untreated","GSE52946","solo_etichetta_riscritta",1,1
"STR:sals||gain||vehicle_untreated","GSE67196","campioni_diversi",1,3
"STR:schizophrenia||gain||vehicle_untreated","GSE107638","campioni_diversi",2,3
"STR:schizophrenia||gain||vehicle_untreated","GSE112523","campioni_diversi",1,2
"STR:schizophrenia||gain||vehicle_untreated","GSE118313","campioni_diversi",1,1
"STR:schizophrenia||gain||vehicle_untreated","GSE121376","campioni_diversi",1,1
"STR:schizophrenia||gain||vehicle_untreated","GSE132689","campioni_diversi",1,1
"STR:schizophrenia||gain||vehicle_untreated","GSE182875","campioni_diversi",1,1
"STR:schizophrenia||gain||vehicle_untreated","GSE184102","solo_etichetta_riscritta",1,1
"STR:schizophrenia||gain||vehicle_untreated","GSE191248","campioni_diversi",1,1
"STR:schizophrenia||gain||vehicle_untreated","GSE228881","campioni_diversi",1,1
"STR:schizophrenia||gain||vehicle_untreated","GSE263180","solo_etichetta_riscritta",1,1
"STR:schizophrenia||gain||vehicle_untreated","GSE78936","campioni_diversi",2,2
"STR:schizophrenia||gain||vehicle_untreated","GSE80655","campioni_diversi",3,5
"STR:schizophrenia||gain||vehicle_untreated","GSE86906","campioni_diversi",2,2
"STR:sepsis||gain||vehicle_untreated","GSE122274","campioni_diversi",1,1
"STR:sepsis||gain||vehicle_untreated","GSE163196","campioni_diversi",1,1
"STR:sepsis||gain||vehicle_untreated","GSE186054","solo_etichetta_riscritta",1,1
"STR:sepsis||gain||vehicle_untreated","GSE232753","identico",1,1
"STR:sepsis||gain||vehicle_untreated","GSE237861","campioni_diversi",8,8
"STR:sirna_pool_against_igf2bp1||block||control sirna","GSE146547","campioni_diversi",1,1
"STR:sirna_pool_against_igf2bp1||block||control sirna","GSE146805","campioni_diversi",1,1
"STR:sirna_pool_against_igf2bp1||block||control sirna","GSE161087","campioni_diversi",2,1
"STR:sjogren_s_syndrome||gain||vehicle_untreated","GSE145065","campioni_diversi",1,1
"STR:sjogren_s_syndrome||gain||vehicle_untreated","GSE173670","campioni_diversi",1,1
"STR:sjogren_s_syndrome||gain||vehicle_untreated","GSE199868","campioni_diversi",1,1
"STR:sjogren_s_syndrome||gain||vehicle_untreated","GSE200020","campioni_diversi",1,1
"STR:tb_positive||gain||tb negative","GSE255071","campioni_diversi",1,1
"STR:tb_positive||gain||tb negative","GSE255073","campioni_diversi",1,3
"STR:tb_positive||gain||tb negative","GSE255074","campioni_diversi",2,3
"STR:vtp50469||gain||vehicle_untreated","GSE168462","campioni_diversi",1,1
"STR:vtp50469||gain||vehicle_untreated","GSE183487","solo_etichetta_riscritta",2,2
"STR:vtp50469||gain||vehicle_untreated","GSE186709","campioni_diversi",1,1
"STR:ykl_5_124||gain||vehicle_untreated","GSE172442","campioni_diversi",4,3
"STR:ykl_5_124||gain||vehicle_untreated","GSE172443","campioni_diversi",3,1
"STR:ykl_5_124||gain||vehicle_untreated","GSE172444","campioni_diversi",1,1
"CHEBI:114785||gain||vehicle_untreated","GSE146096","solo_riferimento",0,1
"CHEBI:124921||gain||vehicle_untreated","GSE183777","solo_riferimento",0,1
"CHEBI:137113||gain||vehicle_untreated","GSE211468","solo_riferimento",0,1
"CHEBI:137113||gain||vehicle_untreated","GSE219191","solo_riferimento",0,1
"CHEBI:137113||gain||vehicle_untreated","GSE266389","solo_riferimento",0,1
"CHEBI:137113||gain||vehicle_untreated","GSE78801","solo_riferimento",0,4
"CHEBI:143122||gain||vehicle_untreated","GSE198248","solo_riferimento",0,2
"CHEBI:143122||gain||vehicle_untreated","GSE221475","solo_riferimento",0,2
"CHEBI:143122||gain||vehicle_untreated","GSE225375","solo_riferimento",0,1
"CHEBI:145372||gain||vehicle_untreated","GSE181586","solo_riferimento",0,1
"CHEBI:15365||gain||vehicle_untreated","GSE158765","solo_riferimento",0,4
"CHEBI:15365||gain||vehicle_untreated","GSE198434","solo_riferimento",0,1
"CHEBI:15365||gain||vehicle_untreated","GSE217898","solo_riferimento",0,1
"CHEBI:15551||gain||vehicle_untreated","GSE229398","solo_riferimento",0,1
"CHEBI:16330||gain||vehicle_untreated","GSE123766","solo_riferimento",0,1
"CHEBI:16330||gain||vehicle_untreated","GSE125014","solo_riferimento",0,2
"CHEBI:16330||gain||vehicle_untreated","GSE130247","solo_riferimento",0,1
"CHEBI:16330||gain||vehicle_untreated","GSE148806","solo_riferimento",0,2
"CHEBI:16330||gain||vehicle_untreated","GSE163539","solo_riferimento",0,1
"CHEBI:16330||gain||vehicle_untreated","GSE165246","solo_riferimento",0,1
"CHEBI:16330||gain||vehicle_untreated","GSE89917","solo_riferimento",0,1
"CHEBI:16330||gain||vehicle_untreated","GSE94013","solo_riferimento",0,1
"CHEBI:16330||gain||vehicle_untreated","GSE99626","solo_riferimento",0,1
"CHEBI:16412||gain||vehicle_untreated","GSE135753","solo_riferimento",0,1
"CHEBI:16412||gain||vehicle_untreated","GSE140702","solo_riferimento",0,1
"CHEBI:16412||gain||vehicle_untreated","GSE155918","solo_riferimento",0,3
"CHEBI:16412||gain||vehicle_untreated","GSE208550","solo_riferimento",0,1
"CHEBI:16412||gain||vehicle_untreated","GSE217012","solo_riferimento",0,1
"CHEBI:16412||gain||vehicle_untreated","GSE76404","solo_riferimento",0,1
"CHEBI:16412||gain||vehicle_untreated","GSE92852","solo_riferimento",0,2
"CHEBI:16469||gain||vehicle_untreated","GSE112568","solo_riferimento",0,1
"CHEBI:16469||gain||vehicle_untreated","GSE217421","solo_riferimento",0,1
"CHEBI:16469||gain||vehicle_untreated","GSE99641","solo_riferimento",0,1
"CHEBI:175901||gain||vehicle_untreated","GSE165548","solo_riferimento",0,1
"CHEBI:175901||gain||vehicle_untreated","GSE250050","solo_riferimento",0,1
"CHEBI:2038||gain||vehicle_untreated","GSE175615","solo_riferimento",0,1
"CHEBI:230484||gain||vehicle_untreated","GSE156900","solo_riferimento",0,3
"CHEBI:230484||gain||vehicle_untreated","GSE251861","solo_riferimento",0,1
"CHEBI:230484||gain||vehicle_untreated","GSE48843","solo_riferimento",0,1
"CHEBI:230493||gain||vehicle_untreated","GSE125437","solo_riferimento",0,1
"CHEBI:230493||gain||vehicle_untreated","GSE172544","solo_riferimento",0,1
"CHEBI:230500||gain||vehicle_untreated","GSE135527","solo_riferimento",0,1
"CHEBI:230500||gain||vehicle_untreated","GSE157927","solo_riferimento",0,1
"CHEBI:230500||gain||vehicle_untreated","GSE164933","solo_riferimento",0,1
"CHEBI:230508||gain||vehicle_untreated","GSE102908","solo_riferimento",0,1
"CHEBI:230508||gain||vehicle_untreated","GSE199800","solo_riferimento",0,1
"CHEBI:230508||gain||vehicle_untreated","GSE206185","solo_riferimento",0,2
"CHEBI:230508||gain||vehicle_untreated","GSE245624","solo_riferimento",0,1
"CHEBI:230508||gain||vehicle_untreated","GSE260507","solo_riferimento",0,1
"CHEBI:231598||gain||vehicle_untreated","GSE186239","solo_riferimento",0,1
"CHEBI:231601||gain||vehicle_untreated","GSE186402","solo_riferimento",0,1
"CHEBI:27899||gain||vehicle_untreated","GSE195663","solo_riferimento",0,2
"CHEBI:27899||gain||vehicle_untreated","GSE206649","solo_riferimento",0,1
"CHEBI:27899||gain||vehicle_untreated","GSE216043","solo_riferimento",0,1
"CHEBI:27899||gain||vehicle_untreated","GSE241595","solo_riferimento",0,1
"CHEBI:28119||gain||vehicle_untreated","GSE226045","solo_riferimento",0,1
"CHEBI:28201||gain||vehicle_untreated","GSE126750","solo_riferimento",0,1
"CHEBI:28201||gain||vehicle_untreated","GSE191034","solo_riferimento",0,1
"CHEBI:28201||gain||vehicle_untreated","GSE64553","solo_riferimento",0,2
"CHEBI:28748||gain||vehicle_untreated","GSE145141","solo_riferimento",0,2
"CHEBI:28748||gain||vehicle_untreated","GSE157069","solo_riferimento",0,1
"CHEBI:28748||gain||vehicle_untreated","GSE222221","solo_riferimento",0,1
"CHEBI:29073||gain||vehicle_untreated","GSE121137","solo_riferimento",0,1
"CHEBI:29073||gain||vehicle_untreated","GSE242759","solo_riferimento",0,1
"CHEBI:29073||gain||vehicle_untreated","GSE244930","solo_riferimento",0,2
"CHEBI:31638||gain||vehicle_untreated","GSE147283","solo_riferimento",0,2
"CHEBI:31638||gain||vehicle_untreated","GSE230362","solo_riferimento",0,1
"CHEBI:31638||gain||vehicle_untreated","GSE241942","solo_riferimento",0,1
"CHEBI:31941||gain||vehicle_untreated","GSE129071","solo_riferimento",0,1
"CHEBI:31941||gain||vehicle_untreated","GSE227609","solo_riferimento",0,1
"CHEBI:31941||gain||vehicle_untreated","GSE227871","solo_riferimento",0,3
"CHEBI:37537||gain||vehicle_untreated","GSE138209","solo_riferimento",0,1
"CHEBI:37537||gain||vehicle_untreated","GSE252575","solo_riferimento",0,1
"CHEBI:379896||gain||vehicle_untreated","GSE225206","solo_riferimento",0,1
"CHEBI:379896||gain||vehicle_untreated","GSE230741","solo_riferimento",0,3
"CHEBI:379896||gain||vehicle_untreated","GSE240167","solo_riferimento",0,3
"CHEBI:379896||gain||vehicle_untreated","GSE240364","solo_riferimento",0,2
"CHEBI:379896||gain||vehicle_untreated","GSE243329","solo_riferimento",0,1
"CHEBI:38940||gain||vehicle_untreated","GSE146096","solo_riferimento",0,1
"CHEBI:38940||gain||vehicle_untreated","GSE98431","solo_riferimento",0,1
"CHEBI:39867||gain||vehicle_untreated","GSE159487","solo_riferimento",0,1
"CHEBI:4031||gain||vehicle_untreated","GSE208405","solo_riferimento",0,2
"CHEBI:4167||gain||vehicle_untreated","GSE159984","solo_riferimento",0,2
"CHEBI:4167||gain||vehicle_untreated","GSE179347","solo_riferimento",0,3
"CHEBI:4167||gain||vehicle_untreated","GSE241565","solo_riferimento",0,1
"CHEBI:4167||gain||vehicle_untreated","GSE251766","solo_riferimento",0,1
"CHEBI:41774||gain||vehicle_untreated","GSE199800","solo_riferimento",0,1
"CHEBI:41879||gain||vehicle_untreated","GSE115514","solo_riferimento",0,1
"CHEBI:41879||gain||vehicle_untreated","GSE221103","solo_riferimento",0,1
"CHEBI:41977||gain||vehicle_untreated","GSE86190","solo_riferimento",0,1
"CHEBI:42471||gain||vehicle_untreated","GSE129153","solo_riferimento",0,1
"CHEBI:44185||gain||vehicle_untreated","GSE199800","solo_riferimento",0,1
"CHEBI:44616||gain||vehicle_untreated","GSE184156","solo_riferimento",0,1
"CHEBI:45783||gain||vehicle_untreated","GSE146096","solo_riferimento",0,1
"CHEBI:45783||gain||vehicle_untreated","GSE216837","solo_riferimento",0,1
"CHEBI:45783||gain||vehicle_untreated","GSE218451","solo_riferimento",0,1
"CHEBI:4672||gain||vehicle_untreated","GSE217452","solo_riferimento",0,1
"CHEBI:46741||gain||vehicle_untreated","GSE201021","solo_riferimento",0,1
"CHEBI:46741||gain||vehicle_untreated","GSE59841","solo_riferimento",0,1
"CHEBI:46742||gain||vehicle_untreated","GSE59841","solo_riferimento",0,1
"CHEBI:47458||gain||vehicle_untreated","GSE129071","solo_riferimento",0,1
"CHEBI:47458||gain||vehicle_untreated","GSE226664","solo_riferimento",0,1
"CHEBI:47458||gain||vehicle_untreated","GSE229805","solo_riferimento",0,1
"CHEBI:4911||gain||vehicle_untreated","GSE222221","solo_riferimento",0,1
"CHEBI:49375||gain||vehicle_untreated","GSE146096","solo_riferimento",0,1
"CHEBI:49375||gain||vehicle_untreated","GSE166617","solo_riferimento",0,1
"CHEBI:49375||gain||vehicle_untreated","GSE171358","solo_riferimento",0,1
"CHEBI:49668||gain||vehicle_untreated","GSE125933","solo_riferimento",0,2
"CHEBI:49668||gain||vehicle_untreated","GSE143588","solo_riferimento",0,1
"CHEBI:49960||gain||vehicle_untreated","GSE146096","solo_riferimento",0,1
"CHEBI:49960||gain||vehicle_untreated","GSE186341","solo_riferimento",0,3
"CHEBI:49960||gain||vehicle_untreated","GSE217421","solo_riferimento",0,1
"CHEBI:50131||gain||vehicle_untreated","GSE145639","solo_riferimento",0,2
"CHEBI:50131||gain||vehicle_untreated","GSE217421","solo_riferimento",0,4
"CHEBI:50131||gain||vehicle_untreated","GSE223688","solo_riferimento",0,1
"CHEBI:50385||gain||vehicle_untreated","GSE232390","solo_riferimento",0,1
"CHEBI:50924||gain||vehicle_untreated","GSE184427","solo_riferimento",0,3
"CHEBI:50924||gain||vehicle_untreated","GSE242333","solo_riferimento",0,1
"CHEBI:50924||gain||vehicle_untreated","GSE98431","solo_riferimento",0,2
"CHEBI:50924||gain||vehicle_untreated","GSE99536","solo_riferimento",0,2
"CHEBI:52172||gain||vehicle_untreated","GSE146096","solo_riferimento",0,1
"CHEBI:52717||gain||vehicle_untreated","GSE152816","solo_riferimento",0,1
"CHEBI:52717||gain||vehicle_untreated","GSE217421","solo_riferimento",0,4
"CHEBI:59132||gain||vehicle_untreated","GSE154339","solo_riferimento",0,2
"CHEBI:59132||gain||vehicle_untreated","GSE179987","solo_riferimento",0,1
"CHEBI:59132||gain||vehicle_untreated","GSE229026","solo_riferimento",0,2
"CHEBI:61390||gain||vehicle_untreated","GSE146096","solo_riferimento",0,2
"CHEBI:63637||gain||vehicle_untreated","GSE104869","solo_riferimento",0,1
"CHEBI:63637||gain||vehicle_untreated","GSE146096","solo_riferimento",0,3
"CHEBI:63637||gain||vehicle_untreated","GSE217421","solo_riferimento",0,3
"CHEBI:63637||gain||vehicle_untreated","GSE64741","solo_riferimento",0,4
"CHEBI:63637||gain||vehicle_untreated","GSE66539","solo_riferimento",0,1
"CHEBI:64310||gain||vehicle_untreated","GSE146096","solo_riferimento",0,1
"CHEBI:64310||gain||vehicle_untreated","GSE214715","solo_riferimento",0,2
"CHEBI:67271||gain||vehicle_untreated","GSE161283","solo_riferimento",0,1
"CHEBI:67271||gain||vehicle_untreated","GSE184427","solo_riferimento",0,4
"CHEBI:67271||gain||vehicle_untreated","GSE186341","solo_riferimento",0,3
"CHEBI:6801||gain||vehicle_untreated","GSE133087","solo_riferimento",0,1
"CHEBI:68534||gain||vehicle_untreated","GSE182278","solo_riferimento",0,1
"CHEBI:68534||gain||vehicle_untreated","GSE184455","solo_riferimento",0,1
"CHEBI:68647||gain||vehicle_untreated","GSE146096","solo_riferimento",0,4
"CHEBI:71200||gain||vehicle_untreated","GSE146096","solo_riferimento",0,1
"CHEBI:72317||gain||vehicle_untreated","GSE146096","solo_riferimento",0,4
"CHEBI:72564||gain||vehicle_untreated","GSE229600","solo_riferimento",0,1
"CHEBI:75045||gain||vehicle_untreated","GSE146096","solo_riferimento",0,3
"CHEBI:75045||gain||vehicle_untreated","GSE217421","solo_riferimento",0,2
"CHEBI:75045||gain||vehicle_untreated","GSE252002","solo_riferimento",0,1
"CHEBI:75998||gain||vehicle_untreated","GSE138780","solo_riferimento",0,4
"CHEBI:75998||gain||vehicle_untreated","GSE146096","solo_riferimento",0,3
"CHEBI:75998||gain||vehicle_untreated","GSE152705","solo_riferimento",0,1
"CHEBI:75998||gain||vehicle_untreated","GSE252002","solo_riferimento",0,1
"CHEBI:78543||gain||vehicle_untreated","GSE146096","solo_riferimento",0,3
"CHEBI:83766||gain||vehicle_untreated","GSE165548","solo_riferimento",0,1
"CHEBI:83766||gain||vehicle_untreated","GSE188717","solo_riferimento",0,2
"CHEBI:83766||gain||vehicle_untreated","GSE189186","solo_riferimento",0,1
"CHEBI:8499||gain||vehicle_untreated","GSE191165","solo_riferimento",0,1
"CHEBI:8499||gain||vehicle_untreated","GSE199800","solo_riferimento",0,1
"CHEBI:8499||gain||vehicle_untreated","GSE228234","solo_riferimento",0,1
"CHEBI:85993||gain||vehicle_untreated","GSE197602","solo_riferimento",0,1
"CHEBI:85993||gain||vehicle_untreated","GSE235401","solo_riferimento",0,1
"CHEBI:85994||gain||vehicle_untreated","GSE146095","solo_riferimento",0,1
"CHEBI:85994||gain||vehicle_untreated","GSE157905","solo_riferimento",0,1
"CHEBI:85994||gain||vehicle_untreated","GSE211850","solo_riferimento",0,1
"CHEBI:85994||gain||vehicle_untreated","GSE223201","solo_riferimento",0,1
"CHEBI:86193||gain||vehicle_untreated","GSE113753","solo_riferimento",0,1
"CHEBI:86193||gain||vehicle_untreated","GSE148919","solo_riferimento",0,1
"CHEBI:86193||gain||vehicle_untreated","GSE240928","solo_riferimento",0,2
"CHEBI:90943||gain||vehicle_untreated","GSE249138","solo_riferimento",0,1
"CHEBI:94287||gain||vehicle_untreated","GSE104462","solo_riferimento",0,1
"CHEBI:94287||gain||vehicle_untreated","GSE232034","solo_riferimento",0,2
"CHEBI:94287||gain||vehicle_untreated","GSE236253","solo_riferimento",0,1
"CHEBI:95077||gain||vehicle_untreated","GSE110709","solo_riferimento",0,3
"CHEBI:95077||gain||vehicle_untreated","GSE180233","solo_riferimento",0,1
"CHEMBL:CHEMBL1201576||gain||vehicle_untreated","GSE217421","solo_riferimento",0,3
"CHEMBL:CHEMBL2177390||gain||vehicle_untreated","GSE205729","solo_riferimento",0,1
"CHEMBL:CHEMBL4297454||gain||vehicle_untreated","GSE144326","solo_riferimento",0,1
"CHEMBL:CHEMBL4297454||gain||vehicle_untreated","GSE189376","solo_riferimento",0,2
"CHEMBL:CHEMBL4297454||gain||vehicle_untreated","GSE208774","solo_riferimento",0,2
"CHEMBL:CHEMBL4297771||gain||vehicle_untreated","GSE227737","solo_riferimento",0,1
"CHEMBL:CHEMBL4297771||gain||vehicle_untreated","GSE92852","solo_riferimento",0,1
"CHEMBL:CHEMBL4297771||gain||vehicle_untreated","GSE97744","solo_riferimento",0,1
"COMBO:hydrogen+peroxide||gain||vehicle_untreated","GSE235768","solo_riferimento",0,2
"COMBO:hydrogen+peroxide||gain||vehicle_untreated","GSE58910","solo_riferimento",0,1
"COMBO:hydrogen+peroxide||gain||vehicle_untreated","GSE59233","solo_riferimento",0,1
"HGNC:11766||gain||vehicle_untreated","GSE134298","solo_riferimento",0,1
"HGNC:11766||gain||vehicle_untreated","GSE134595","solo_riferimento",0,1
"HGNC:11766||gain||vehicle_untreated","GSE142417","solo_riferimento",0,1
"HGNC:11766||gain||vehicle_untreated","GSE161176","solo_riferimento",0,6
"HGNC:11766||gain||vehicle_untreated","GSE178518","solo_riferimento",0,1
"HGNC:11766||gain||vehicle_untreated","GSE247237","solo_riferimento",0,1
"HGNC:11766||gain||vehicle_untreated","GSE252425","solo_riferimento",0,1
"HGNC:11892||gain||vehicle_untreated","GSE151854","solo_riferimento",0,1
"HGNC:11892||gain||vehicle_untreated","GSE159894","solo_riferimento",0,1
"HGNC:11892||gain||vehicle_untreated","GSE217421","solo_riferimento",0,2
"HGNC:11892||gain||vehicle_untreated","GSE95078","solo_riferimento",0,1
"HGNC:11927||gain||vehicle_untreated","GSE237845","solo_riferimento",0,1
"HGNC:1653||gain||vehicle_untreated","GSE144852","solo_riferimento",0,1
"HGNC:1653||gain||vehicle_untreated","GSE263462","solo_riferimento",0,1
"HGNC:1653||gain||vehicle_untreated","GSE264373","solo_riferimento",0,3
"HGNC:5434||gain||vehicle_untreated","GSE124939","solo_riferimento",0,1
"HGNC:5434||gain||vehicle_untreated","GSE233494","solo_riferimento",0,1
"HGNC:5438||gain||vehicle_untreated","GSE124939","solo_riferimento",0,1
"HGNC:5438||gain||vehicle_untreated","GSE138209","solo_riferimento",0,3
"HGNC:5438||gain||vehicle_untreated","GSE174244","solo_riferimento",0,1
"HGNC:5438||gain||vehicle_untreated","GSE179354","solo_riferimento",0,1
"HGNC:5438||gain||vehicle_untreated","GSE197302","solo_riferimento",0,1
"HGNC:5977||gain||vehicle_untreated","GSE166268","solo_riferimento",0,1
"HGNC:5977||gain||vehicle_untreated","GSE94150","solo_riferimento",0,3
"HGNC:5981||gain||vehicle_untreated","GSE122305","solo_riferimento",0,1
"HGNC:5981||gain||vehicle_untreated","GSE179354","solo_riferimento",0,1
"HGNC:5991||gain||vehicle_untreated","GSE155141","solo_riferimento",0,1
"HGNC:5991||gain||vehicle_untreated","GSE214475","solo_riferimento",0,1
"HGNC:5992||gain||vehicle_untreated","GSE131320","solo_riferimento",0,2
"HGNC:5992||gain||vehicle_untreated","GSE131732","solo_riferimento",0,1
"HGNC:6014||gain||vehicle_untreated","GSE108038","solo_riferimento",0,1
"HGNC:6014||gain||vehicle_untreated","GSE113185","solo_riferimento",0,1
"HGNC:6014||gain||vehicle_untreated","GSE182955","solo_riferimento",0,1
"HGNC:6014||gain||vehicle_untreated","GSE222284","solo_riferimento",0,2
"HGNC:6014||gain||vehicle_untreated","GSE227737","solo_riferimento",0,1
"HGNC:6014||gain||vehicle_untreated","GSE59275","solo_riferimento",0,2
"HGNC:6018||gain||vehicle_untreated","GSE113185","solo_riferimento",0,1
"MeSH:D000074285||gain||non smoker","GSE182923","solo_riferimento",0,1
"MeSH:D000077192||gain||vehicle_untreated","GSE145896","solo_riferimento",0,1
"MeSH:D000077192||gain||vehicle_untreated","GSE197346","solo_riferimento",0,1
"MeSH:D000077192||gain||vehicle_untreated","GSE236939","solo_riferimento",0,1
"MeSH:D000077273||gain||vehicle_untreated","GSE124841","solo_riferimento",0,1
"MeSH:D000077273||gain||vehicle_untreated","GSE153659","solo_riferimento",0,3
"MeSH:D000077273||gain||vehicle_untreated","GSE201365","solo_riferimento",0,1
"MeSH:D001172||gain||vehicle_untreated","GSE117769","solo_riferimento",0,1
"MeSH:D001172||gain||vehicle_untreated","GSE189136","solo_riferimento",0,1
"MeSH:D001943||gain||vehicle_untreated","GSE157086","solo_riferimento",0,1
"MeSH:D002292||gain||vehicle_untreated","GSE252600","solo_riferimento",0,3
"MeSH:D003093||gain||vehicle_untreated","GSE137344","solo_riferimento",0,4
"MeSH:D003424||gain||vehicle_untreated","GSE117875","solo_riferimento",0,1
"MeSH:D003424||gain||vehicle_untreated","GSE137344","solo_riferimento",0,2
"MeSH:D003424||gain||vehicle_untreated","GSE139179","solo_riferimento",0,2
"MeSH:D003424||gain||vehicle_untreated","GSE199906","solo_riferimento",0,1
"MeSH:D003424||gain||vehicle_untreated","GSE233900","solo_riferimento",0,1
"MeSH:D006528||gain||vehicle_untreated","GSE216613","solo_riferimento",0,1
"MeSH:D006528||gain||vehicle_untreated","GSE263134","solo_riferimento",0,1
"MeSH:D006528||gain||vehicle_untreated","GSE73708","solo_riferimento",0,1
"MeSH:D006816||gain||vehicle_untreated","GSE105041","solo_riferimento",0,4
"MeSH:D006816||gain||vehicle_untreated","GSE129473","solo_riferimento",0,2
"MeSH:D006816||gain||vehicle_untreated","GSE64810","solo_riferimento",0,4
"MeSH:D008175||gain||vehicle_untreated","GSE148862","solo_riferimento",0,1
"MeSH:D008175||gain||vehicle_untreated","GSE216561","solo_riferimento",0,1
"MeSH:D008175||gain||vehicle_untreated","GSE234170","solo_riferimento",0,4
"MeSH:D008180||gain||vehicle_untreated","GSE168527","solo_riferimento",0,2
"MeSH:D008180||gain||vehicle_untreated","GSE80183","solo_riferimento",0,1
"MeSH:D008224||gain||vehicle_untreated","GSE145842","solo_riferimento",0,1
"MeSH:D008224||gain||vehicle_untreated","GSE148656","solo_riferimento",0,3
"MeSH:D008224||gain||vehicle_untreated","GSE62241","solo_riferimento",0,1
"MeSH:D009362||gain||vehicle_untreated","GSE147493","solo_riferimento",0,1
"MeSH:D009362||gain||vehicle_untreated","GSE159851","solo_riferimento",0,1
"MeSH:D009362||gain||vehicle_untreated","GSE256492","solo_riferimento",0,1
"MeSH:D010300||gain||vehicle_untreated","GSE128177","solo_riferimento",0,2
"MeSH:D010300||gain||vehicle_untreated","GSE140089","solo_riferimento",0,1
"MeSH:D013274||gain||vehicle_untreated","GSE184336","solo_riferimento",0,1
"MeSH:D015179||gain||vehicle_untreated","GSE157086","solo_riferimento",0,1
"MeSH:D015179||gain||vehicle_untreated","GSE189212","solo_riferimento",0,1
"MeSH:D015179||gain||vehicle_untreated","GSE216561","solo_riferimento",0,4
"NCBITaxon:11320||gain||vehicle_untreated","GSE197143","solo_riferimento",0,1
"NCBITaxon:11676||gain||vehicle_untreated","GSE103666","solo_riferimento",0,2
"NCBITaxon:11676||gain||vehicle_untreated","GSE124118","solo_riferimento",0,4
"NCBITaxon:11676||gain||vehicle_untreated","GSE137644","solo_riferimento",0,2
"NCBITaxon:11676||gain||vehicle_untreated","GSE164264","solo_riferimento",0,1
"NCBITaxon:1280||gain||vehicle_untreated","GSE211868","solo_riferimento",0,1
"NCBITaxon:1280||gain||vehicle_untreated","GSE217234","solo_riferimento",0,1
"NCBITaxon:1280||gain||vehicle_untreated","GSE237960","solo_riferimento",0,1
"NCBITaxon:1773||gain||vehicle_untreated","GSE103147","solo_riferimento",0,3
"NCBITaxon:1773||gain||vehicle_untreated","GSE143982","solo_riferimento",0,1
"NCBITaxon:1773||gain||vehicle_untreated","GSE190850","solo_riferimento",0,1
"NCBITaxon:1773||gain||vehicle_untreated","GSE203395","solo_riferimento",0,1
