"lib","n","ch_uguali","so_uguali"
"GSE89403s134_dx-tb subjects-140731_i269_fcc4rc2acxx_rhumjlxtaajyraapei-203",2,TRUE,TRUE
"GSE89403s134_week_24-tb subjects-140731_i269_fcc4rc2acxx_rhumjlxtaajzraapei-204",2,TRUE,TRUE
"GSE89403s135_day_7-tb subjects-140731_i269_fcc4rc2acxx_rhumjlxtaakbraapei-206",2,TRUE,TRUE
"GSE89403s135_dx-tb subjects-140731_i269_fcc4rc2acxx_rhumjlxtaakaraapei-205",2,TRUE,TRUE
"GSE89403s135_week_24-tb subjects-140731_i269_fcc4rc2acxx_rhumjlxtaakdraapei-208",2,TRUE,TRUE
"GSE89403s135_week_4-tb subjects-140731_i269_fcc4rc2acxx_rhumjlxtaakcraapei-207",2,TRUE,TRUE
"GSE89403s136_day_7-tb subjects-140731_i269_fcc4rc2acxx_rhumjlxtaakeraapei-209",2,TRUE,TRUE
"GSE89403s136_week_24-tb subjects-140804_i270_fcc4rl0acxx_rhumjlxtaakgraapei-211",2,TRUE,TRUE
"GSE89403s136_week_4-tb subjects-140731_i269_fcc4rc2acxx_rhumjlxtaakfraapei-210",2,TRUE,TRUE
"GSE89403s137_day_7-tb subjects-140804_i270_fcc4rl0acxx_rhumjlxtaakiraapei-213",2,TRUE,TRUE
"GSE89403s137_dx-tb subjects-140804_i270_fcc4rl0acxx_rhumjlxtaakhraapei-212",2,TRUE,TRUE
"GSE89403s137_week_24-tb subjects-140804_i270_fcc4rl0acxx_rhumjlxtaakkraapei-215",2,TRUE,TRUE
"GSE89403s137_week_4-tb subjects-140804_i270_fcc4rl0acxx_rhumjlxtaakjraapei-214",2,TRUE,TRUE
"GSE89403s138_day_7-tb subjects-140804_i270_fcc4rl0acxx_rhumjlxtaakmraapei-218",2,TRUE,TRUE
"GSE89403s138_dx-tb subjects-140804_i270_fcc4rl0acxx_rhumjlxtaaklraapei-216",2,TRUE,TRUE
"GSE89403s138_week_24-tb subjects-140804_i270_fcc4rl0acxx_rhumjlxtaakoraapei-220",2,TRUE,TRUE
"GSE89403s138_week_4-tb subjects-140804_i270_fcc4rl0acxx_rhumjlxtaaknraapei-219",2,TRUE,TRUE
"GSE89403s139_day_7-tb subjects-140804_i270_fcc4rl0acxx_rhumjlxtaakqraapei-222",2,TRUE,TRUE
"GSE89403s139_dx-tb subjects-140804_i270_fcc4rl0acxx_rhumjlxtaakpraapei-221",2,TRUE,TRUE
"GSE89403s139_week_24-tb subjects-140805_i284_fcc4mjaacxx_rhumjlxtaaksraapei-225",2,TRUE,TRUE
"GSE89403s139_week_4-tb subjects-140804_i270_fcc4rl0acxx_rhumjlxtaakrraapei-223",2,TRUE,TRUE
"GSE89403s140_day_7-tb subjects-140805_i284_fcc4mjaacxx_rhumjlxtaakuraapei-201",2,TRUE,TRUE
"GSE89403s140_dx-tb subjects-140805_i284_fcc4mjaacxx_rhumjlxtaaktraapei-227",2,TRUE,TRUE
"GSE89403s140_week_24-tb subjects-140805_i284_fcc4mjaacxx_rhumjlxtaakwraapei-203",2,TRUE,TRUE
"GSE89403s140_week_4-tb subjects-140805_i284_fcc4mjaacxx_rhumjlxtaakvraapei-202",2,TRUE,TRUE
"GSE89403s141_day_7-tb subjects-140805_i284_fcc4mjaacxx_rhumjlxtaakyraapei-205",2,TRUE,TRUE
"GSE89403s141_dx-tb subjects-140805_i284_fcc4mjaacxx_rhumjlxtaakxraapei-204",2,TRUE,TRUE
"GSE89403s141_week_24-tb subjects-140805_i284_fcc4mjaacxx_rhumjlxtaalaraapei-207",2,TRUE,TRUE
"GSE89403s141_week_4-tb subjects-140805_i284_fcc4mjaacxx_rhumjlxtaakzraapei-206",2,TRUE,TRUE
"GSE89403s142_day_7-tb subjects-140805_i284_fcc4mjaacxx_rhumjlxtaalcraapei-209",2,TRUE,TRUE
"GSE89403s142_dx-tb subjects-140805_i284_fcc4mjaacxx_rhumjlxtaalbraapei-208",2,TRUE,TRUE
"GSE89403s142_week_24-tb subjects-140805_i284_fcc4mv6acxx_rhumjlxtaaleraapei-211",2,TRUE,TRUE
"GSE89403s142_week_4-tb subjects-140805_i284_fcc4mv6acxx_rhumjlxtaaldraapei-210",2,TRUE,TRUE
"GSE89403s144_day_7-tb subjects-140805_i284_fcc4mv6acxx_rhumjlxtaalgraapei-213",2,TRUE,TRUE
"GSE89403s144_dx-tb subjects-140805_i284_fcc4mv6acxx_rhumjlxtaalfraapei-212",2,TRUE,TRUE
"GSE89403s144_week_24-tb subjects-140805_i284_fcc4mv6acxx_rhumjlxtaalhraapei-214",2,TRUE,TRUE
"GSE89403s145_day_7-tb subjects-140805_i284_fcc4mv6acxx_rhumjlxtaaljraapei-216",2,TRUE,TRUE
"GSE89403s145_dx-tb subjects-140805_i284_fcc4mv6acxx_rhumjlxtaaliraapei-215",2,TRUE,TRUE
"GSE89403s145_week_24-tb subjects-140805_i284_fcc4mv6acxx_rhumjlxtaallraapei-219",2,TRUE,TRUE
"GSE89403s145_week_4-tb subjects-140805_i284_fcc4mv6acxx_rhumjlxtaalkraapei-218",2,TRUE,TRUE
"GSE89403s146_day_7-tb subjects-140805_i284_fcc4mv6acxx_rhumjlxtaalnraapei-221",2,TRUE,TRUE
"GSE89403s146_dx-tb subjects-140805_i284_fcc4mv6acxx_rhumjlxtaalmraapei-220",2,TRUE,TRUE
"GSE89403s146_week_4-tb subjects-140805_i284_fcc4mv6acxx_rhumjlxtaaloraapei-222",2,TRUE,TRUE
"GSE89403s147_week_24-tb subjects-140808_i269_fcc4mg0acxx_rhumjlxtaaltraapei-202",2,TRUE,TRUE
"GSE89403s148_dx-healthy controls-140817_i162_fcc4mt4acxx_rhumjlxtaaqqraapei-209",2,TRUE,TRUE
"GSE89403s149_day_7-tb subjects-140808_i269_fcc4mg0acxx_rhumjlxtaalvraapei-204",2,TRUE,TRUE
"GSE89403s149_dx-tb subjects-140808_i269_fcc4mg0acxx_rhumjlxtaaluraapei-203",2,TRUE,TRUE
"GSE89403s149_week_24-tb subjects-140808_i269_fcc4mg0acxx_rhumjlxtaalxraapei-206",2,TRUE,TRUE
"GSE89403s149_week_4-tb subjects-140808_i269_fcc4mg0acxx_rhumjlxtaalwraapei-205",2,TRUE,TRUE
"GSE89403s150_day_7-tb subjects-140808_i269_fcc4mg0acxx_rhumjlxtaalzraapei-208",2,TRUE,TRUE
"GSE89403s150_dx-tb subjects-140808_i269_fcc4mg0acxx_rhumjlxtaalyraapei-207",2,TRUE,TRUE
"GSE89403s150_week_24-tb subjects-140808_i269_fcc4mg0acxx_rhumjlxtaambraapei-210",2,TRUE,TRUE
"GSE89403s150_week_4-tb subjects-140808_i269_fcc4mg0acxx_rhumjlxtaamaraapei-209",2,TRUE,TRUE
"GSE89403s152_day_7-tb subjects-140808_i269_fcc4mg0acxx_rhumjlxtaamdraapei-212",2,TRUE,TRUE
"GSE89403s152_dx-tb subjects-140808_i269_fcc4mg0acxx_rhumjlxtaamcraapei-211",2,TRUE,TRUE
"GSE89403s152_week_4-tb subjects-140808_i269_fcc4mg0acxx_rhumjlxtaameraapei-213",2,TRUE,TRUE
"GSE89403s153_day_7-tb subjects-140808_i269_fcc4mtuacxx_rhumjlxtaamgraapei-215",2,TRUE,TRUE
"GSE89403s153_dx-tb subjects-140808_i269_fcc4mtuacxx_rhumjlxtaamfraapei-214",2,TRUE,TRUE
"GSE89403s153_week_24-tb subjects-140808_i269_fcc4mtuacxx_rhumjlxtaamiraapei-218",2,TRUE,TRUE
"GSE89403s153_week_4-tb subjects-140808_i269_fcc4mtuacxx_rhumjlxtaamhraapei-216",2,TRUE,TRUE
"GSE89403s154_day_7-tb subjects-140808_i269_fcc4mtuacxx_rhumjlxtaamkraapei-220",2,TRUE,TRUE
"GSE89403s154_dx-tb subjects-140808_i269_fcc4mtuacxx_rhumjlxtaamjraapei-219",2,TRUE,TRUE
"GSE89403s154_week_24-tb subjects-140808_i269_fcc4mtuacxx_rhumjlxtaammraapei-222",2,TRUE,TRUE
"GSE89403s154_week_4-tb subjects-140808_i269_fcc4mtuacxx_rhumjlxtaamlraapei-221",2,TRUE,TRUE
"GSE89403s155_day_7-tb subjects-140808_i269_fcc4mtuacxx_rhumjlxtaamoraapei-225",2,TRUE,TRUE
"GSE89403s155_dx-tb subjects-140808_i269_fcc4mtuacxx_rhumjlxtaamnraapei-223",2,TRUE,TRUE
"GSE89403s155_week_24-tb subjects-140808_i269_fcc4mtuacxx_rhumjlxtaamqraapei-201",2,TRUE,TRUE
"GSE89403s155_week_4-tb subjects-140808_i269_fcc4mtuacxx_rhumjlxtaampraapei-227",2,TRUE,TRUE
"GSE89403s156_day_7-tb subjects-140808_i162_fcc4rdgacxx_rhumjlxtaamsraapei-203",2,TRUE,TRUE
"GSE89403s156_dx-tb subjects-140808_i162_fcc4rdgacxx_rhumjlxtaamrraapei-202",2,TRUE,TRUE
"GSE89403s156_week_24-tb subjects-140808_i162_fcc4rdgacxx_rhumjlxtaamuraapei-205",2,TRUE,TRUE
"GSE89403s156_week_4-tb subjects-140808_i162_fcc4rdgacxx_rhumjlxtaamtraapei-204",2,TRUE,TRUE
"GSE89403s157_dx-healthy controls-140815_i272_fcc4mugacxx_rhumjlxtaaqrraapei-210",2,TRUE,TRUE
"GSE89403s158_dx-healthy controls-140815_i272_fcc4mugacxx_rhumjlxtaaqsraapei-211",2,TRUE,TRUE
"GSE89403s159_day_7-tb subjects-140808_i162_fcc4rdgacxx_rhumjlxtaamwraapei-207",2,TRUE,TRUE
"GSE89403s159_dx-tb subjects-140808_i162_fcc4rdgacxx_rhumjlxtaamvraapei-206",2,TRUE,TRUE
"GSE89403s159_week_24-tb subjects-140808_i162_fcc4rdgacxx_rhumjlxtaamyraapei-209",2,TRUE,TRUE
"GSE89403s159_week_4-tb subjects-140808_i162_fcc4rdgacxx_rhumjlxtaamxraapei-208",2,TRUE,TRUE
"GSE89403s160_day_7-tb subjects-140808_i162_fcc4rdgacxx_rhumjlxtaanaraapei-211",2,TRUE,TRUE
"GSE89403s160_dx-tb subjects-140808_i162_fcc4rdgacxx_rhumjlxtaamzraapei-210",2,TRUE,TRUE
"GSE89403s160_week_24-tb subjects-140808_i162_fcc4rdgacxx_rhumjlxtaancraapei-213",2,TRUE,TRUE
"GSE89403s160_week_4-tb subjects-140808_i162_fcc4rdgacxx_rhumjlxtaanbraapei-212",2,TRUE,TRUE
"GSE89403s162_day_7-tb subjects-140808_i162_fcc4n81acxx_rhumjlxtaaniraapei-220",2,TRUE,TRUE
"GSE89403s162_dx-tb subjects-140808_i162_fcc4n81acxx_rhumjlxtaanhraapei-219",2,TRUE,TRUE
"GSE89403s162_week_24-tb subjects-140808_i162_fcc4n81acxx_rhumjlxtaankraapei-222",2,TRUE,TRUE
"GSE89403s162_week_4-tb subjects-140808_i162_fcc4n81acxx_rhumjlxtaanjraapei-221",2,TRUE,TRUE
"GSE89403s163_day_7-tb subjects-140808_i162_fcc4n81acxx_rhumjlxtaanmraapei-225",2,TRUE,TRUE
"GSE89403s163_dx-tb subjects-140808_i162_fcc4n81acxx_rhumjlxtaanlraapei-223",2,TRUE,TRUE
"GSE89403s163_week_24-tb subjects-140808_i162_fcc4n81acxx_rhumjlxtaanoraapei-201",2,TRUE,TRUE
"GSE89403s163_week_4-tb subjects-140808_i162_fcc4n81acxx_rhumjlxtaannraapei-227",2,TRUE,TRUE
"GSE89403s164_day_7-na-140808_i162_fcc4n81acxx_rhumjlxtaanqraapei-203",2,TRUE,TRUE
"GSE89403s164_dx-na-140808_i162_fcc4n81acxx_rhumjlxtaanpraapei-202",2,TRUE,TRUE
"GSE89403s164_week_24-na-140808_i162_fcc4n81acxx_rhumjlxtaansraapei-205",2,TRUE,TRUE
"GSE89403s164_week_4-na-140808_i162_fcc4n81acxx_rhumjlxtaanrraapei-204",2,TRUE,TRUE
"GSE89403s166_dx-lung dx controls-140809_i266_fcc4mrwacxx_rhumjlxtaaonraapei-202",2,TRUE,TRUE
"GSE89403s166_week_4-lung dx controls-140809_i266_fcc4mrwacxx_rhumjlxtaaooraapei-203",2,TRUE,TRUE
"GSE89403s167_day_7-tb subjects-140809_i266_fcc4n1racxx_rhumjlxtaanuraapei-207",2,TRUE,TRUE
"GSE89403s167_dx-tb subjects-140809_i266_fcc4n1racxx_rhumjlxtaantraapei-206",2,TRUE,TRUE
"GSE89403s167_week_24-tb subjects-140809_i266_fcc4n1racxx_rhumjlxtaanwraapei-209",2,TRUE,TRUE
"GSE89403s167_week_4-tb subjects-140809_i266_fcc4n1racxx_rhumjlxtaanvraapei-208",2,TRUE,TRUE
"GSE89403s168_day_7-tb subjects-140809_i266_fcc4n1racxx_rhumjlxtaanyraapei-211",2,TRUE,TRUE
"GSE89403s168_dx-tb subjects-140809_i266_fcc4n1racxx_rhumjlxtaanxraapei-210",2,TRUE,TRUE
"GSE89403s168_week_24-tb subjects-140809_i266_fcc4n1racxx_rhumjlxtaaoaraapei-213",2,TRUE,TRUE
"GSE89403s168_week_4-tb subjects-140809_i266_fcc4n1racxx_rhumjlxtaanzraapei-212",2,TRUE,TRUE
"GSE89403s169_day_7-tb subjects-140809_i266_fcc4n1racxx_rhumjlxtaaocraapei-215",2,TRUE,TRUE
"GSE89403s169_dx-tb subjects-140809_i266_fcc4n1racxx_rhumjlxtaaobraapei-214",2,TRUE,TRUE
"GSE89403s169_week_24-tb subjects-140809_i266_fcc4n1racxx_rhumjlxtaaoeraapei-218",2,TRUE,TRUE
"GSE89403s169_week_4-tb subjects-140809_i266_fcc4n1racxx_rhumjlxtaaodraapei-216",2,TRUE,TRUE
"GSE89403s170_day_7-tb subjects-140809_i266_fcc4mrwacxx_rhumjlxtaaograapei-220",2,TRUE,TRUE
"GSE89403s170_dx-tb subjects-140809_i266_fcc4mrwacxx_rhumjlxtaaofraapei-219",2,TRUE,TRUE
"GSE89403s170_week_24-tb subjects-140809_i266_fcc4mrwacxx_rhumjlxtaaoiraapei-222",2,TRUE,TRUE
"GSE89403s170_week_4-tb subjects-140809_i266_fcc4mrwacxx_rhumjlxtaaohraapei-221",2,TRUE,TRUE
"GSE89403s171_day_7-tb subjects-140809_i266_fcc4mrwacxx_rhumjlxtaaokraapei-225",2,TRUE,TRUE
"GSE89403s171_dx-tb subjects-140809_i266_fcc4mrwacxx_rhumjlxtaaojraapei-223",2,TRUE,TRUE
"GSE89403s171_week_24-tb subjects-140809_i266_fcc4mrwacxx_rhumjlxtaaomraapei-201",2,TRUE,TRUE
"GSE89403s171_week_4-tb subjects-140809_i266_fcc4mrwacxx_rhumjlxtaaolraapei-227",2,TRUE,TRUE
"GSE89403s172_dx-lung dx controls-140809_i266_fcc4mrwacxx_rhumjlxtaaopraapei-204",2,TRUE,TRUE
"GSE89403s172_week_4-lung dx controls-140809_i266_fcc4mrwacxx_rhumjlxtaaoqraapei-205",2,TRUE,TRUE
"GSE89403s178_dx-lung dx controls-140812_i270_fcc4mr9acxx_rhumjlxtaaovraapei-210",2,TRUE,TRUE
"GSE89403s178_week_4-lung dx controls-140812_i270_fcc4mr9acxx_rhumjlxtaaowraapei-211",2,TRUE,TRUE
"GSE89403s179_day_7-mtp controls-140812_i270_fcc4mr9acxx_rhumjlxtaapgraapei-222",2,TRUE,TRUE
"GSE89403s179_dx-mtp controls-140812_i270_fcc4mr9acxx_rhumjlxtaapfraapei-221",2,TRUE,TRUE
"GSE89403s179_week_4-mtp controls-140812_i270_fcc4n2dacxx_rhumjlxtaaphraapei-223",2,TRUE,TRUE
"GSE89403s179_week_8-mtp controls-140812_i270_fcc4n2dacxx_rhumjlxtaapiraapei-225",2,TRUE,TRUE
"GSE89403s180_day_7-mtp controls-140812_i270_fcc4n2dacxx_rhumjlxtaapkraapei-201",2,TRUE,TRUE
"GSE89403s180_dx-mtp controls-140812_i270_fcc4n2dacxx_rhumjlxtaapjraapei-227",2,TRUE,TRUE
"GSE89403s180_week_4-mtp controls-140812_i270_fcc4n2dacxx_rhumjlxtaaplraapei-202",2,TRUE,TRUE
"GSE89403s180_week_8-mtp controls-140812_i270_fcc4n2dacxx_rhumjlxtaapmraapei-203",2,TRUE,TRUE
"GSE89403s181_day_7-mtp controls-140812_i270_fcc4n2dacxx_rhumjlxtaaporaapei-205",2,TRUE,TRUE
"GSE89403s181_dx-mtp controls-140812_i270_fcc4n2dacxx_rhumjlxtaapnraapei-204",2,TRUE,TRUE
"GSE89403s181_week_4-mtp controls-140812_i270_fcc4n2dacxx_rhumjlxtaappraapei-206",2,TRUE,TRUE
"GSE89403s181_week_8-mtp controls-140812_i270_fcc4n2dacxx_rhumjlxtaapqraapei-207",2,TRUE,TRUE
"GSE89403s182_day_7-mtp controls-140815_i175_fcc4mvkacxx_rhumjlxtaapsraapei-209",2,TRUE,TRUE
"GSE89403s182_dx-mtp controls-140812_i270_fcc4n2dacxx_rhumjlxtaaprraapei-208",2,TRUE,TRUE
"GSE89403s182_week_4-mtp controls-140815_i272_fcc4mugacxx_rhumjlxtaaptraapei-210",2,TRUE,TRUE
"GSE89403s182_week_8-mtp controls-140815_i272_fcc4mugacxx_rhumjlxtaapuraapei-211",2,TRUE,TRUE
"GSE89403s184_dx-lung dx controls-140812_i270_fcc4mr9acxx_rhumjlxtaaoxraapei-212",2,TRUE,TRUE
"GSE89403s184_week_4-lung dx controls-140812_i270_fcc4mr9acxx_rhumjlxtaaoyraapei-213",2,TRUE,TRUE
"GSE89403s186_dx-lung dx controls-140812_i270_fcc4mr9acxx_rhumjlxtaaozraapei-214",2,TRUE,TRUE
"GSE89403s186_week_4-lung dx controls-140812_i270_fcc4mr9acxx_rhumjlxtaaparaapei-215",2,TRUE,TRUE
"GSE89403s188_dx-lung dx controls-140812_i270_fcc4mr9acxx_rhumjlxtaapbraapei-216",2,TRUE,TRUE
"GSE89403s188_week_4-lung dx controls-140812_i270_fcc4mr9acxx_rhumjlxtaapcraapei-218",2,TRUE,TRUE
"GSE89403s190_dx-lung dx controls-140812_i270_fcc4mr9acxx_rhumjlxtaapdraapei-219",2,TRUE,TRUE
"GSE89403s190_week_4-lung dx controls-140812_i270_fcc4mr9acxx_rhumjlxtaaperaapei-220",2,TRUE,TRUE
"GSE89403s194_dx-healthy controls-140815_i272_fcc4mugacxx_rhumjlxtaaqtraapei-212",2,TRUE,TRUE
"GSE89403s195_dx-healthy controls-140815_i272_fcc4mugacxx_rhumjlxtaaquraapei-213",2,TRUE,TRUE
"GSE89403s197_dx-healthy controls-140817_i162_fcc4mt4acxx_rhumjlxtaaqvraapei-214",2,TRUE,TRUE
"GSE89403s198_dx-mtp controls-140817_i162_fcc4mt4acxx_rhumjlxtaaqwraapei-215",2,TRUE,TRUE
"GSE89403s199_dx-mtp controls-140817_i162_fcc4mt4acxx_rhumjlxtaaqxraapei-216",2,TRUE,TRUE
"GSE89403s2_week_24-tb subjects-140711_i269_fcc4mbuacxx_rhumjlxtaaacraapei-211",2,TRUE,TRUE
"GSE89403s2_week_4-tb subjects-140711_i269_fcc4mbuacxx_rhumjlxtaaabraapei-210",2,TRUE,TRUE
"GSE89403s200_dx-mtp controls-140817_i162_fcc4mt4acxx_rhumjlxtaaqyraapei-218",2,TRUE,TRUE
"GSE89403s202_dx-mtp controls-140817_i162_fcc4mt4acxx_rhumjlxtaaqzraapei-219",2,TRUE,TRUE
"GSE89403s205_day_7-healthy controls-140815_i272_fcc4mugacxx_rhumjlxtaapwraapei-213",2,TRUE,TRUE
"GSE89403s205_dx-healthy controls-140815_i272_fcc4mugacxx_rhumjlxtaapvraapei-212",2,TRUE,TRUE
"GSE89403s205_week_4-healthy controls-140812_i232_fcc4mrbacxx_rhumjlxtaapxraapei-214",2,TRUE,TRUE
"GSE89403s205_week_8-healthy controls-140812_i232_fcc4mrbacxx_rhumjlxtaapyraapei-215",2,TRUE,TRUE
"GSE89403s206_dx-healthy controls-140812_i232_fcc4mrbacxx_rhumjlxtaapzraapei-216",2,TRUE,TRUE
"GSE89403s206_week_4-healthy controls-140812_i232_fcc4mrbacxx_rhumjlxtaaqaraapei-218",2,TRUE,TRUE
"GSE89403s206_week_8-healthy controls-140812_i232_fcc4mrbacxx_rhumjlxtaaqbraapei-219",2,TRUE,TRUE
"GSE89403s207_day_7-healthy controls-140812_i232_fcc4mrbacxx_rhumjlxtaaqdraapei-221",2,TRUE,TRUE
"GSE89403s207_dx-healthy controls-140812_i232_fcc4mrbacxx_rhumjlxtaaqcraapei-220",2,TRUE,TRUE
"GSE89403s207_week_4-healthy controls-140812_i232_fcc4mrbacxx_rhumjlxtaaqeraapei-222",2,TRUE,TRUE
"GSE89403s207_week_8-healthy controls-140812_i232_fcc4mrbacxx_rhumjlxtaaqfraapei-223",2,TRUE,TRUE
"GSE89403s208_dx-healthy controls-140812_i232_fcc4mrbacxx_rhumjlxtaaqgraapei-225",2,TRUE,TRUE
"GSE89403s208_week_4-healthy controls-140812_i232_fcc4mrbacxx_rhumjlxtaaqhraapei-227",2,TRUE,TRUE
"GSE89403s208_week_8-healthy controls-140812_i232_fcc4mrbacxx_rhumjlxtaaqiraapei-201",2,TRUE,TRUE
"GSE89403s210_week_4-healthy controls-140817_i162_fcc4mt4acxx_rhumjlxtaaqnraapei-206",2,TRUE,TRUE
"GSE89403s210_week_8-healthy controls-140817_i162_fcc4mt4acxx_rhumjlxtaaqoraapei-207",2,TRUE,TRUE
"GSE89403s211-healthy controls-140817_i162_fcc4mt4acxx_rhumjlxtaararaapei-220",2,TRUE,TRUE
"GSE89403s212_dx-healthy controls-140817_i162_fcc4mt4acxx_rhumjlxtaarbraapei-221",2,TRUE,TRUE
"GSE89403s213_dx-healthy controls-140817_i162_fcc4mt4acxx_rhumjlxtaarcraapei-222",2,TRUE,TRUE
"GSE89403s214_dx-healthy controls-140815_i272_fcc4mugacxx_rhumjlxtaardraapei-223",2,TRUE,TRUE
"GSE89403s216_dx-healthy controls-140815_i272_fcc4mugacxx_rhumjlxtaareraapei-225",2,TRUE,TRUE
"GSE89403s217_dx-healthy controls-140815_i272_fcc4mugacxx_rhumjlxtaarfraapei-227",2,TRUE,TRUE
"GSE89403s218_dx-healthy controls-140815_i272_fcc4mugacxx_rhumjlxtaargraapei-201",2,TRUE,TRUE
"GSE89403s219_dx-healthy controls-140815_i272_fcc4mugacxx_rhumjlxtaarhraapei-202",2,TRUE,TRUE
"GSE89403s220_dx-na-140815_i272_fcc4mugacxx_rhumjlxtaariraapei-203",2,TRUE,TRUE
"GSE89403s221_dx-na-140815_i272_fcc4mugacxx_rhumjlxtaarjraapei-204",2,TRUE,TRUE
"GSE89403s222_dx-na-140815_i272_fcc4mugacxx_rhumjlxtaarkraapei-205",2,TRUE,TRUE
"GSE89403s3_week_24-tb subjects-140711_i269_fcc4mbuacxx_rhumjlxtaaaeraapei-213",2,TRUE,TRUE
"GSE89403s3_week_4-tb subjects-140711_i269_fcc4mbuacxx_rhumjlxtaaadraapei-212",2,TRUE,TRUE
"GSE89403s30_week_24-tb subjects-140726_i232_fcc4n2gacxx_rhumjlxtaabyraapei-211",2,TRUE,TRUE
"GSE89403s30_week_4-tb subjects-140726_i232_fcc4n2gacxx_rhumjlxtaabxraapei-210",2,TRUE,TRUE
"GSE89403s34_day_7-tb subjects-140726_i232_fcc4n2gacxx_rhumjlxtaacaraapei-213",2,TRUE,TRUE
"GSE89403s34_dx-tb subjects-140726_i232_fcc4n2gacxx_rhumjlxtaabzraapei-212",2,TRUE,TRUE
"GSE89403s34_week_24-tb subjects-140726_i232_fcc4n2gacxx_rhumjlxtaaccraapei-215",2,TRUE,TRUE
"GSE89403s34_week_4-tb subjects-140726_i232_fcc4n2gacxx_rhumjlxtaacbraapei-214",2,TRUE,TRUE
"GSE89403s35_day_7-tb subjects-140726_i232_fcc4n2gacxx_rhumjlxtaaceraapei-218",2,TRUE,TRUE
"GSE89403s35_dx-tb subjects-140726_i232_fcc4n2gacxx_rhumjlxtaacdraapei-216",2,TRUE,TRUE
"GSE89403s4_week_24-tb subjects-140711_i269_fcc4mbuacxx_rhumjlxtaaagraapei-215",2,TRUE,TRUE
"GSE89403s4_week_4-tb subjects-140711_i269_fcc4mbuacxx_rhumjlxtaaafraapei-214",2,TRUE,TRUE
"GSE89403s41_week_24-tb subjects-140726_i162_fcc4nawacxx_rhumjlxtaackraapei-225",2,TRUE,TRUE
"GSE89403s41_week_4-tb subjects-140726_i162_fcc4nawacxx_rhumjlxtaacjraapei-223",2,TRUE,TRUE
"GSE89403s42_day_7-tb subjects-140726_i162_fcc4nawacxx_rhumjlxtaacmraapei-201",2,TRUE,TRUE
"GSE89403s42_dx-tb subjects-140726_i162_fcc4nawacxx_rhumjlxtaaclraapei-227",2,TRUE,TRUE
"GSE89403s42_week_24-tb subjects-140726_i162_fcc4nawacxx_rhumjlxtaacoraapei-203",2,TRUE,TRUE
"GSE89403s42_week_4-tb subjects-140726_i162_fcc4nawacxx_rhumjlxtaacnraapei-202",2,TRUE,TRUE
"GSE89403s43_day_7-tb subjects-140726_i162_fcc4nawacxx_rhumjlxtaacqraapei-205",2,TRUE,TRUE
"GSE89403s43_dx-tb subjects-140726_i162_fcc4nawacxx_rhumjlxtaacpraapei-204",2,TRUE,TRUE
"GSE89403s43_week_4-tb subjects-140726_i162_fcc4nawacxx_rhumjlxtaacrraapei-206",2,TRUE,TRUE
"GSE89403s49_day_7-tb subjects-140726_i162_fcc4nawacxx_rhumjlxtaactraapei-208",2,TRUE,TRUE
"GSE89403s49_dx-tb subjects-140726_i162_fcc4nawacxx_rhumjlxtaacsraapei-207",2,TRUE,TRUE
"GSE89403s49_week_24-tb subjects-140726_i162_fcc4r77acxx_rhumjlxtaacvraapei-210",2,TRUE,TRUE
"GSE89403s49_week_4-tb subjects-140726_i162_fcc4nawacxx_rhumjlxtaacuraapei-209",2,TRUE,TRUE
"GSE89403s5_week_4-tb subjects-140711_i269_fcc4mbuacxx_rhumjlxtaaahraapei-216",2,TRUE,TRUE
"GSE89403s50_day_7-tb subjects-140726_i162_fcc4r77acxx_rhumjlxtaacxraapei-212",2,TRUE,TRUE
"GSE89403s50_dx-tb subjects-140726_i162_fcc4r77acxx_rhumjlxtaacwraapei-211",2,TRUE,TRUE
"GSE89403s50_week_24-tb subjects-140726_i162_fcc4r77acxx_rhumjlxtaaczraapei-214",2,TRUE,TRUE
"GSE89403s50_week_4-tb subjects-140726_i162_fcc4r77acxx_rhumjlxtaacyraapei-213",2,TRUE,TRUE
"GSE89403s51_day_7-tb subjects-140726_i162_fcc4r77acxx_rhumjlxtaadbraapei-216",2,TRUE,TRUE
"GSE89403s51_dx-tb subjects-140726_i162_fcc4r77acxx_rhumjlxtaadaraapei-215",2,TRUE,TRUE
"GSE89403s51_week_24-tb subjects-140726_i162_fcc4r77acxx_rhumjlxtaaddraapei-219",2,TRUE,TRUE
"GSE89403s51_week_4-tb subjects-140726_i162_fcc4r77acxx_rhumjlxtaadcraapei-218",2,TRUE,TRUE
"GSE89403s52_day_7-tb subjects-140726_i162_fcc4r77acxx_rhumjlxtaadfraapei-221",2,TRUE,TRUE
"GSE89403s52_dx-tb subjects-140812_i270_fcc4n2dacxx_rhumjlxtaaderbapei-220",2,TRUE,TRUE
"GSE89403s52_week_24-tb subjects-140726_i162_fcc4r77acxx_rhumjlxtaadhraapei-223",2,TRUE,TRUE
"GSE89403s52_week_4-tb subjects-140726_i162_fcc4r77acxx_rhumjlxtaadgraapei-222",2,TRUE,TRUE
"GSE89403s70_day_7-tb subjects-140727_i266_fcc4mhmacxx_rhumjlxtaadrraapei-208",2,TRUE,TRUE
"GSE89403s70_dx-tb subjects-140727_i266_fcc4mhmacxx_rhumjlxtaadqraapei-207",2,TRUE,TRUE
