"studio","ta","tb","r_pearson","r_spearman","stessa_libreria"
"GSE173902","SA.IFNg sam21_L001","SE.IL22 sam14_L002",0.933138556039531,0.935186153550428,FALSE
"GSE173902","none.none sam1_L002","SE.IL22 sam14_L002",0.977700354610665,0.979202468749026,FALSE
"GSE173902","SE.none sam2_L002","SE.IL22 sam14_L002",0.984034092050251,0.985263803852765,FALSE
"GSE173902","SA.none sam3_L002","SE.IL22 sam14_L002",0.989632026343742,0.99120946905305,FALSE
"GSE173902","none.IL4 sam4_L002","SE.IL22 sam14_L002",0.969884152938228,0.97216189731514,FALSE
"GSE173902","SE.IL4 sam5_L002","SE.IL22 sam14_L002",0.974875887107575,0.977182967677782,FALSE
"GSE173902","SA.IL4 sam6_L002","SE.IL22 sam14_L002",0.975469440173309,0.977408847472385,FALSE
"GSE173902","none.IL13 sam7_L002","SE.IL22 sam14_L002",0.969607576156046,0.972126844275029,FALSE
"GSE173902","SE.IL13 sam8_L002","SE.IL22 sam14_L002",0.976059277725256,0.977851172058772,FALSE
"GSE173902","SA.IL13 sam9_L002","SE.IL22 sam14_L002",0.974605034448259,0.97673449528059,FALSE
"GSE173902","none.IL4IL13 sam10_L002","SE.IL22 sam14_L002",0.96907932571803,0.971647231731301,FALSE
"GSE173902","SE.IL4IL13 sam11_L002","SE.IL22 sam14_L002",0.975375983125646,0.977278337828381,FALSE
"GSE173902","SA.IL4IL13 sam12_L002","SE.IL22 sam14_L002",0.975877467068681,0.978140662929201,FALSE
"GSE173902","none.IL22 sam13_L002","SE.IL22 sam14_L002",0.985978754577725,0.987911716792107,FALSE
"GSE173902","none.none sam1_L001","SA.IL22 sam15_L002",0.983253147579178,0.98486488180926,FALSE
"GSE173902","SE.none sam2_L001","SA.IL22 sam15_L002",0.986818493326681,0.988206422504746,FALSE
"GSE173902","SA.none sam3_L001","SA.IL22 sam15_L002",0.99062525207556,0.991979777395843,FALSE
"GSE173902","none.IL4 sam4_L001","SA.IL22 sam15_L002",0.972708833018238,0.97490461619902,FALSE
"GSE173902","SE.IL4 sam5_L001","SA.IL22 sam15_L002",0.975637076947217,0.977157055207912,FALSE
"GSE173902","SA.IL4 sam6_L001","SA.IL22 sam15_L002",0.977402882155927,0.978907587415687,FALSE
"GSE173902","none.IL13 sam7_L001","SA.IL22 sam15_L002",0.974016902946833,0.976048128842437,FALSE
"GSE173902","SE.IL13 sam8_L001","SA.IL22 sam15_L002",0.976716165340815,0.978345671453166,FALSE
"GSE173902","SA.IL13 sam9_L001","SA.IL22 sam15_L002",0.977403378403845,0.979367391260905,FALSE
"GSE173902","none.IL4IL13 sam10_L001","SA.IL22 sam15_L002",0.972977363800764,0.975120325848174,FALSE
"GSE173902","SE.IL4IL13 sam11_L001","SA.IL22 sam15_L002",0.977247050284686,0.979008034025074,FALSE
"GSE173902","SA.IL4IL13 sam12_L001","SA.IL22 sam15_L002",0.975993641982731,0.977617658148866,FALSE
"GSE173902","none.IL22 sam13_L001","SA.IL22 sam15_L002",0.987329316999817,0.989145735633515,FALSE
"GSE173902","SE.IL22 sam14_L001","SA.IL22 sam15_L002",0.990410335409902,0.991720460456025,FALSE
"GSE173902","SA.IL22 sam15_L001","SA.IL22 sam15_L002",0.996113276003419,0.99682478700391,TRUE
"GSE173902","none.IFNg sam19_L001","SA.IL22 sam15_L002",0.937097461968138,0.939521921469018,FALSE
"GSE173902","SE.IFNg sam20_L001","SA.IL22 sam15_L002",0.932463620000196,0.934344534646109,FALSE
"GSE173902","SA.IFNg sam21_L001","SA.IL22 sam15_L002",0.935222190668855,0.936917520716056,FALSE
"GSE173902","none.none sam1_L002","SA.IL22 sam15_L002",0.983161185296668,0.98486021663862,FALSE
"GSE173902","SE.none sam2_L002","SA.IL22 sam15_L002",0.986782892899779,0.987919905945587,FALSE
"GSE173902","SA.none sam3_L002","SA.IL22 sam15_L002",0.99025428357991,0.991788129665571,FALSE
"GSE173902","none.IL4 sam4_L002","SA.IL22 sam15_L002",0.972996399966458,0.975131951100779,FALSE
"GSE173902","SE.IL4 sam5_L002","SA.IL22 sam15_L002",0.975569619129814,0.977302846258873,FALSE
"GSE173902","SA.IL4 sam6_L002","SA.IL22 sam15_L002",0.977115994801977,0.978722167769811,FALSE
"GSE173902","none.IL13 sam7_L002","SA.IL22 sam15_L002",0.973639245584692,0.975831510437819,FALSE
"GSE173902","SE.IL13 sam8_L002","SA.IL22 sam15_L002",0.976662919841841,0.978272187620761,FALSE
"GSE173902","SA.IL13 sam9_L002","SA.IL22 sam15_L002",0.977861787723444,0.979776191809253,FALSE
"GSE173902","none.IL4IL13 sam10_L002","SA.IL22 sam15_L002",0.972622371762838,0.974628577382258,FALSE
"GSE173902","SE.IL4IL13 sam11_L002","SA.IL22 sam15_L002",0.977405807882208,0.979220569527194,FALSE
"GSE173902","SA.IL4IL13 sam12_L002","SA.IL22 sam15_L002",0.975929052563091,0.97774230269218,FALSE
"GSE173902","none.IL22 sam13_L002","SA.IL22 sam15_L002",0.987330969603599,0.989124881098972,FALSE
"GSE173902","SE.IL22 sam14_L002","SA.IL22 sam15_L002",0.990060662204398,0.991550602703518,FALSE
"GSE173902","none.none sam1_L001","none.IFNg sam19_L002",0.928252468119561,0.930699806984995,FALSE
"GSE173902","SE.none sam2_L001","none.IFNg sam19_L002",0.923099765604619,0.926191616875068,FALSE
"GSE173902","SA.none sam3_L001","none.IFNg sam19_L002",0.931219461437962,0.934059886045927,FALSE
"GSE173902","none.IL4 sam4_L001","none.IFNg sam19_L002",0.933318723184376,0.935505079251526,FALSE
"GSE173902","SE.IL4 sam5_L001","none.IFNg sam19_L002",0.928122594057713,0.930617804245583,FALSE
"GSE173902","SA.IL4 sam6_L001","none.IFNg sam19_L002",0.930294118719145,0.93280856453909,FALSE
"GSE173902","none.IL13 sam7_L001","none.IFNg sam19_L002",0.932238658475846,0.934632092880572,FALSE
"GSE173902","SE.IL13 sam8_L001","none.IFNg sam19_L002",0.925090481817043,0.927505904908367,FALSE
"GSE173902","SA.IL13 sam9_L001","none.IFNg sam19_L002",0.928232152935282,0.930838936530078,FALSE
"GSE173902","none.IL4IL13 sam10_L001","none.IFNg sam19_L002",0.933018570030554,0.935376306286509,FALSE
"GSE173902","SE.IL4IL13 sam11_L001","none.IFNg sam19_L002",0.926678231555215,0.928930279835658,FALSE
"GSE173902","SA.IL4IL13 sam12_L001","none.IFNg sam19_L002",0.930205085157602,0.932435514425237,FALSE
"GSE173902","none.IL22 sam13_L001","none.IFNg sam19_L002",0.939096196222782,0.941833052875609,FALSE
"GSE173902","SE.IL22 sam14_L001","none.IFNg sam19_L002",0.934706339150142,0.9374567843562,FALSE
"GSE173902","SA.IL22 sam15_L001","none.IFNg sam19_L002",0.937741773911598,0.940043210126412,FALSE
"GSE173902","none.IFNg sam19_L001","none.IFNg sam19_L002",0.995919897957162,0.99658150107756,TRUE
"GSE173902","SE.IFNg sam20_L001","none.IFNg sam19_L002",0.988071631369358,0.98888737878715,FALSE
"GSE173902","SA.IFNg sam21_L001","none.IFNg sam19_L002",0.988961540271385,0.98993392137311,FALSE
"GSE173902","none.none sam1_L002","none.IFNg sam19_L002",0.928220874490444,0.930984861483377,FALSE
"GSE173902","SE.none sam2_L002","none.IFNg sam19_L002",0.923262512604703,0.926269443913019,FALSE
"GSE173902","SA.none sam3_L002","none.IFNg sam19_L002",0.931327251559899,0.934330229523056,FALSE
"GSE173902","none.IL4 sam4_L002","none.IFNg sam19_L002",0.93317930040895,0.935497337962535,FALSE
"GSE173902","SE.IL4 sam5_L002","none.IFNg sam19_L002",0.928616950518944,0.930908453279294,FALSE
"GSE173902","SA.IL4 sam6_L002","none.IFNg sam19_L002",0.930169667901596,0.932737847996411,FALSE
"GSE173902","none.IL13 sam7_L002","none.IFNg sam19_L002",0.931937609812566,0.933972196485172,FALSE
"GSE173902","SE.IL13 sam8_L002","none.IFNg sam19_L002",0.926345972095704,0.928462987376198,FALSE
"GSE173902","SA.IL13 sam9_L002","none.IFNg sam19_L002",0.928645974779743,0.93127487374927,FALSE
"GSE173902","none.IL4IL13 sam10_L002","none.IFNg sam19_L002",0.933109299470144,0.935399807407561,FALSE
"GSE173902","SE.IL4IL13 sam11_L002","none.IFNg sam19_L002",0.926965927170262,0.929249145131983,FALSE
"GSE173902","SA.IL4IL13 sam12_L002","none.IFNg sam19_L002",0.930098335143829,0.932494791467749,FALSE
"GSE173902","none.IL22 sam13_L002","none.IFNg sam19_L002",0.938993096421485,0.941726134369432,FALSE
"GSE173902","SE.IL22 sam14_L002","none.IFNg sam19_L002",0.934983521417687,0.937693842540679,FALSE
"GSE173902","SA.IL22 sam15_L002","none.IFNg sam19_L002",0.937310558480968,0.939893638479261,FALSE
"GSE173902","none.none sam1_L001","SE.IFNg sam20_L002",0.913027910852693,0.915180686489793,FALSE
"GSE173902","SE.none sam2_L001","SE.IFNg sam20_L002",0.915477680911441,0.917485850965775,FALSE
"GSE173902","SA.none sam3_L001","SE.IFNg sam20_L002",0.92652884895055,0.928749180240438,FALSE
"GSE173902","none.IL4 sam4_L001","SE.IFNg sam20_L002",0.923419202059835,0.924943849454868,FALSE
"GSE173902","SE.IL4 sam5_L001","SE.IFNg sam20_L002",0.927843018215178,0.929290239191299,FALSE
"GSE173902","SA.IL4 sam6_L001","SE.IFNg sam20_L002",0.931022384398765,0.932412917541494,FALSE
"GSE173902","none.IL13 sam7_L001","SE.IFNg sam20_L002",0.920337796760651,0.922165052496533,FALSE
"GSE173902","SE.IL13 sam8_L001","SE.IFNg sam20_L002",0.92414111971628,0.925383657755626,FALSE
"GSE173902","SA.IL13 sam9_L001","SE.IFNg sam20_L002",0.927128193341069,0.928445806694244,FALSE
"GSE173902","none.IL4IL13 sam10_L001","SE.IFNg sam20_L002",0.922368606666393,0.9242451785212,FALSE
"GSE173902","SE.IL4IL13 sam11_L001","SE.IFNg sam20_L002",0.924551422898349,0.925736735285785,FALSE
"GSE173902","SA.IL4IL13 sam12_L001","SE.IFNg sam20_L002",0.931276724375194,0.932677287479616,FALSE
"GSE173902","none.IL22 sam13_L001","SE.IFNg sam20_L002",0.927950844677249,0.930518427528173,FALSE
"GSE173902","SE.IL22 sam14_L001","SE.IFNg sam20_L002",0.931814805295756,0.934110334578405,FALSE
"GSE173902","SA.IL22 sam15_L001","SE.IFNg sam20_L002",0.933535514368165,0.935062564180676,FALSE
"GSE173902","none.IFNg sam19_L001","SE.IFNg sam20_L002",0.987799517837063,0.988640094985803,FALSE
"GSE173902","SE.IFNg sam20_L001","SE.IFNg sam20_L002",0.995887682189394,0.996570097596388,TRUE
"GSE173902","SA.IFNg sam21_L001","SE.IFNg sam20_L002",0.993620968908355,0.994375043504637,FALSE
"GSE173902","none.none sam1_L002","SE.IFNg sam20_L002",0.913485473851696,0.915734847251402,FALSE
"GSE173902","SE.none sam2_L002","SE.IFNg sam20_L002",0.914908508252215,0.916966354673301,FALSE
"GSE173902","SA.none sam3_L002","SE.IFNg sam20_L002",0.926398215688418,0.92875561521603,FALSE
"GSE173902","none.IL4 sam4_L002","SE.IFNg sam20_L002",0.922741296703914,0.924536363523967,FALSE
"GSE173902","SE.IL4 sam5_L002","SE.IFNg sam20_L002",0.927965788327558,0.929272547669586,FALSE
"GSE173902","SA.IL4 sam6_L002","SE.IFNg sam20_L002",0.930582011118078,0.93218307673787,FALSE
"GSE173902","none.IL13 sam7_L002","SE.IFNg sam20_L002",0.920208109057663,0.921684767409001,FALSE
"GSE173902","SE.IL13 sam8_L002","SE.IFNg sam20_L002",0.924609470769732,0.9255353023358,FALSE
"GSE173902","SA.IL13 sam9_L002","SE.IFNg sam20_L002",0.927058443129016,0.928544496363806,FALSE
"GSE173902","none.IL4IL13 sam10_L002","SE.IFNg sam20_L002",0.92198241224975,0.923799167742157,FALSE
"GSE173902","SE.IL4IL13 sam11_L002","SE.IFNg sam20_L002",0.92483485373285,0.925927504088423,FALSE
"GSE173902","SA.IL4IL13 sam12_L002","SE.IFNg sam20_L002",0.931623329475607,0.933101081814188,FALSE
"GSE173902","none.IL22 sam13_L002","SE.IFNg sam20_L002",0.92827899314126,0.930948210026356,FALSE
"GSE173902","SE.IL22 sam14_L002","SE.IFNg sam20_L002",0.931974988387606,0.934215909289003,FALSE
"GSE173902","SA.IL22 sam15_L002","SE.IFNg sam20_L002",0.933170014207458,0.934922164497611,FALSE
"GSE173902","none.IFNg sam19_L002","SE.IFNg sam20_L002",0.987925014561317,0.988848285256002,FALSE
"GSE173902","none.none sam1_L001","SA.IFNg sam21_L002",0.916433618722674,0.918212741166334,FALSE
"GSE173902","SE.none sam2_L001","SA.IFNg sam21_L002",0.917547530946194,0.919457569996284,FALSE
"GSE173902","SA.none sam3_L001","SA.IFNg sam21_L002",0.928069996633696,0.930133741270243,FALSE
"GSE173902","none.IL4 sam4_L001","SA.IFNg sam21_L002",0.924574733381615,0.926141952518166,FALSE
"GSE173902","SE.IL4 sam5_L001","SA.IFNg sam21_L002",0.929745067150055,0.93089513458353,FALSE
"GSE173902","SA.IL4 sam6_L001","SA.IFNg sam21_L002",0.932576733486586,0.933705049928936,FALSE
"GSE173902","none.IL13 sam7_L001","SA.IFNg sam21_L002",0.922898706688318,0.924599214069505,FALSE
"GSE173902","SE.IL13 sam8_L001","SA.IFNg sam21_L002",0.925140184822152,0.926187100910923,FALSE
"GSE173902","SA.IL13 sam9_L001","SA.IFNg sam21_L002",0.929020290796328,0.930157477999056,FALSE
"GSE173902","none.IL4IL13 sam10_L001","SA.IFNg sam21_L002",0.924901068996841,0.926474730300615,FALSE
"GSE173902","SE.IL4IL13 sam11_L001","SA.IFNg sam21_L002",0.926185087430343,0.927260666935454,FALSE
"GSE173902","SA.IL4IL13 sam12_L001","SA.IFNg sam21_L002",0.933106801625382,0.934239332884245,FALSE
"GSE173902","none.IL22 sam13_L001","SA.IFNg sam21_L002",0.930101662551688,0.93226056992358,FALSE
"GSE173902","SE.IL22 sam14_L001","SA.IFNg sam21_L002",0.93318366485054,0.935344703549197,FALSE
"GSE173902","SA.IL22 sam15_L001","SA.IFNg sam21_L002",0.93545820092602,0.936838359155659,FALSE
"GSE173902","none.IFNg sam19_L001","SA.IFNg sam21_L002",0.988810123970651,0.989838416678584,FALSE
"GSE173902","SE.IFNg sam20_L001","SA.IFNg sam21_L002",0.993057428715869,0.993902498752766,FALSE
"GSE173902","SA.IFNg sam21_L001","SA.IFNg sam21_L002",0.996266088357419,0.996815879239666,TRUE
"GSE173902","none.none sam1_L002","SA.IFNg sam21_L002",0.916279987836227,0.918208932253967,FALSE
"GSE173902","SE.none sam2_L002","SA.IFNg sam21_L002",0.917894325226563,0.919649106026304,FALSE
"GSE173902","SA.none sam3_L002","SA.IFNg sam21_L002",0.928302039108522,0.930318538613323,FALSE
"GSE173902","none.IL4 sam4_L002","SA.IFNg sam21_L002",0.924907276342889,0.926653667937483,FALSE
"GSE173902","SE.IL4 sam5_L002","SA.IFNg sam21_L002",0.929682837741992,0.930735994728239,FALSE
"GSE173902","SA.IL4 sam6_L002","SA.IFNg sam21_L002",0.932835853113933,0.933996008760721,FALSE
"GSE173902","none.IL13 sam7_L002","SA.IFNg sam21_L002",0.922463516468561,0.923744798301484,FALSE
"GSE173902","SE.IL13 sam8_L002","SA.IFNg sam21_L002",0.926329484073852,0.927039810735345,FALSE
"GSE173902","SA.IL13 sam9_L002","SA.IFNg sam21_L002",0.929121002047715,0.930414631441039,FALSE
"GSE173902","none.IL4IL13 sam10_L002","SA.IFNg sam21_L002",0.92455551580544,0.926052921644732,FALSE
"GSE173902","SE.IL4IL13 sam11_L002","SA.IFNg sam21_L002",0.926312571833592,0.927197253831505,FALSE
"GSE173902","SA.IL4IL13 sam12_L002","SA.IFNg sam21_L002",0.932559631071462,0.933942977894002,FALSE
"GSE173902","none.IL22 sam13_L002","SA.IFNg sam21_L002",0.930001255618942,0.932395003711815,FALSE
"GSE173902","SE.IL22 sam14_L002","SA.IFNg sam21_L002",0.933601931890893,0.935538498322214,FALSE
"GSE173902","SA.IL22 sam15_L002","SA.IFNg sam21_L002",0.935762812803821,0.937190355453136,FALSE
"GSE173902","none.IFNg sam19_L002","SA.IFNg sam21_L002",0.98880169078634,0.989807028489461,FALSE
"GSE173902","SE.IFNg sam20_L002","SA.IFNg sam21_L002",0.993250889950381,0.994066499440577,FALSE
"GSE178340","ATRA-Cfz_S8_L001","ATRA-Cfz_S8_L002",0.982850205073034,0.985150337183871,TRUE
"GSE178340","ATRA-Cfz_S8_L001","ATRA-Cfz_S8_L003",0.981388490927825,0.983648355077848,TRUE
"GSE178340","ATRA-Cfz_S8_L002","ATRA-Cfz_S8_L003",0.981505615869979,0.984269756673795,TRUE
"GSE178340","ATRA-Cfz_S8_L001","ATRA-Cfz_S8_L004",0.982121754600641,0.984485416723702,TRUE
"GSE178340","ATRA-Cfz_S8_L002","ATRA-Cfz_S8_L004",0.981899478609883,0.984349722288579,TRUE
"GSE178340","ATRA-Cfz_S8_L003","ATRA-Cfz_S8_L004",0.981732707435477,0.984145747796472,TRUE
"GSE178340","ATRA-Cfz_S8_L001","ATRA1_S4_L001",0.970117893096585,0.973306854709754,FALSE
"GSE178340","ATRA-Cfz_S8_L002","ATRA1_S4_L001",0.970550783902124,0.973920152838432,FALSE
"GSE178340","ATRA-Cfz_S8_L003","ATRA1_S4_L001",0.970722746099662,0.973854053987312,FALSE
"GSE178340","ATRA-Cfz_S8_L004","ATRA1_S4_L001",0.972307811186027,0.975089833963316,FALSE
"GSE178340","ATRA-Cfz_S8_L001","ATRA1_S4_L002",0.970925303677086,0.974028337756077,FALSE
"GSE178340","ATRA-Cfz_S8_L002","ATRA1_S4_L002",0.970792762458073,0.973911215742224,FALSE
"GSE178340","ATRA-Cfz_S8_L003","ATRA1_S4_L002",0.969981985399203,0.973246730511284,FALSE
"GSE178340","ATRA-Cfz_S8_L004","ATRA1_S4_L002",0.970162631184015,0.973632106704247,FALSE
"GSE178340","ATRA1_S4_L001","ATRA1_S4_L002",0.983578402515715,0.98647896570018,TRUE
"GSE178340","ATRA-Cfz_S8_L001","ATRA1_S4_L003",0.971104823237243,0.973915404231571,FALSE
"GSE178340","ATRA-Cfz_S8_L002","ATRA1_S4_L003",0.971788940457503,0.974788212917874,FALSE
"GSE178340","ATRA-Cfz_S8_L003","ATRA1_S4_L003",0.971267251066832,0.974346355789985,FALSE
"GSE178340","ATRA-Cfz_S8_L004","ATRA1_S4_L003",0.971319688380288,0.974284309102426,FALSE
"GSE178340","ATRA1_S4_L001","ATRA1_S4_L003",0.983983000064722,0.986539714050062,TRUE
"GSE178340","ATRA1_S4_L002","ATRA1_S4_L003",0.982910053627036,0.985729191387524,TRUE
"GSE178340","ATRA-Cfz_S8_L001","ATRA1_S4_L004",0.971320715746184,0.974223496437395,FALSE
"GSE178340","ATRA-Cfz_S8_L002","ATRA1_S4_L004",0.971545130531806,0.974538845948015,FALSE
"GSE178340","ATRA-Cfz_S8_L003","ATRA1_S4_L004",0.971253124693624,0.974070758870009,FALSE
"GSE178340","ATRA-Cfz_S8_L004","ATRA1_S4_L004",0.971246777277716,0.974208624159213,FALSE
"GSE178340","ATRA1_S4_L001","ATRA1_S4_L004",0.982837528704593,0.985784686493424,TRUE
"GSE178340","ATRA1_S4_L002","ATRA1_S4_L004",0.984208094267088,0.986761023820666,TRUE
"GSE178340","ATRA1_S4_L003","ATRA1_S4_L004",0.984015349488586,0.986389052009514,TRUE
"GSE178340","ATRA-Cfz_S8_L001","ATRA2_S5_L001",0.970635870615485,0.973813308433843,FALSE
"GSE178340","ATRA-Cfz_S8_L002","ATRA2_S5_L001",0.970766394408882,0.974310319945256,FALSE
"GSE178340","ATRA-Cfz_S8_L003","ATRA2_S5_L001",0.970402992079621,0.973408628319165,FALSE
"GSE178340","ATRA-Cfz_S8_L004","ATRA2_S5_L001",0.970496063021859,0.973535209838243,FALSE
"GSE178340","ATRA1_S4_L001","ATRA2_S5_L001",0.982966660902417,0.985875773989975,FALSE
"GSE178340","ATRA1_S4_L002","ATRA2_S5_L001",0.983474379857053,0.986415746315132,FALSE
"GSE178340","ATRA1_S4_L003","ATRA2_S5_L001",0.983319250237275,0.986077547355145,FALSE
"GSE178340","ATRA1_S4_L004","ATRA2_S5_L001",0.982743862697479,0.985748613390173,FALSE
"GSE178340","ATRA-Cfz_S8_L001","ATRA2_S5_L002",0.968981464909195,0.972468411751583,FALSE
"GSE178340","ATRA-Cfz_S8_L002","ATRA2_S5_L002",0.969776869022476,0.973286129946149,FALSE
"GSE178340","ATRA-Cfz_S8_L003","ATRA2_S5_L002",0.969285455366601,0.97278075006645,FALSE
"GSE178340","ATRA-Cfz_S8_L004","ATRA2_S5_L002",0.970081304957167,0.973403768218469,FALSE
"GSE178340","ATRA1_S4_L001","ATRA2_S5_L002",0.982082539704009,0.985346567241508,FALSE
"GSE178340","ATRA1_S4_L002","ATRA2_S5_L002",0.983184753042231,0.986086851686794,FALSE
"GSE178340","ATRA1_S4_L003","ATRA2_S5_L002",0.983447842989611,0.986285375755688,FALSE
"GSE178340","ATRA1_S4_L004","ATRA2_S5_L002",0.982290752358363,0.985164017685224,FALSE
"GSE178340","ATRA2_S5_L001","ATRA2_S5_L002",0.982781200801436,0.985849392554829,TRUE
"GSE178340","ATRA-Cfz_S8_L001","ATRA2_S5_L003",0.968963658531312,0.972552261888948,FALSE
"GSE178340","ATRA-Cfz_S8_L002","ATRA2_S5_L003",0.970259682045111,0.973896651071681,FALSE
"GSE178340","ATRA-Cfz_S8_L003","ATRA2_S5_L003",0.969616029488999,0.973126425936816,FALSE
"GSE178340","ATRA-Cfz_S8_L004","ATRA2_S5_L003",0.969182064037589,0.972895705895241,FALSE
"GSE178340","ATRA1_S4_L001","ATRA2_S5_L003",0.982141057865471,0.985362523684281,FALSE
"GSE178340","ATRA1_S4_L002","ATRA2_S5_L003",0.982759658094942,0.985694988069912,FALSE
"GSE178340","ATRA1_S4_L003","ATRA2_S5_L003",0.983581828689111,0.986216534689104,FALSE
"GSE178340","ATRA1_S4_L004","ATRA2_S5_L003",0.983717620355457,0.986298328022485,FALSE
"GSE178340","ATRA2_S5_L001","ATRA2_S5_L003",0.982481415715535,0.985729693916993,TRUE
"GSE178340","ATRA2_S5_L002","ATRA2_S5_L003",0.982307830493075,0.985316594529792,TRUE
"GSE178340","ATRA-Cfz_S8_L001","ATRA2_S5_L004",0.969721325347046,0.973208909735508,FALSE
"GSE178340","ATRA-Cfz_S8_L002","ATRA2_S5_L004",0.97057007596672,0.974148234346862,FALSE
"GSE178340","ATRA-Cfz_S8_L003","ATRA2_S5_L004",0.96997602552783,0.973369729145652,FALSE
"GSE178340","ATRA-Cfz_S8_L004","ATRA2_S5_L004",0.969640469759474,0.973259887298311,FALSE
"GSE178340","ATRA1_S4_L001","ATRA2_S5_L004",0.983350468004509,0.986398712144739,FALSE
"GSE178340","ATRA1_S4_L002","ATRA2_S5_L004",0.982841615678423,0.985829571412058,FALSE
"GSE178340","ATRA1_S4_L003","ATRA2_S5_L004",0.983757100390697,0.986577597031774,FALSE
"GSE178340","ATRA1_S4_L004","ATRA2_S5_L004",0.983131047722646,0.985874447793473,FALSE
"GSE178340","ATRA2_S5_L001","ATRA2_S5_L004",0.982529294853486,0.985950688567165,TRUE
"GSE178340","ATRA2_S5_L002","ATRA2_S5_L004",0.983172915349653,0.986178859571501,TRUE
"GSE178340","ATRA2_S5_L003","ATRA2_S5_L004",0.983227323094813,0.986467471860393,TRUE
"GSE178340","ATRA-Cfz_S8_L001","ATRA3_S6_L001",0.970001445469884,0.972616261772245,FALSE
"GSE178340","ATRA-Cfz_S8_L002","ATRA3_S6_L001",0.971028016299948,0.97394721950205,FALSE
"GSE178340","ATRA-Cfz_S8_L003","ATRA3_S6_L001",0.97078069795991,0.973933293666617,FALSE
"GSE178340","ATRA-Cfz_S8_L004","ATRA3_S6_L001",0.971440879359962,0.974302678526846,FALSE
"GSE178340","ATRA1_S4_L001","ATRA3_S6_L001",0.982300055637801,0.985234685784359,FALSE
"GSE178340","ATRA1_S4_L002","ATRA3_S6_L001",0.983351138082835,0.985896820370014,FALSE
"GSE178340","ATRA1_S4_L003","ATRA3_S6_L001",0.984195120586063,0.986599012431691,FALSE
"GSE178340","ATRA1_S4_L004","ATRA3_S6_L001",0.98317247228771,0.98559912797126,FALSE
"GSE178340","ATRA2_S5_L001","ATRA3_S6_L001",0.982261003081479,0.985165824320104,FALSE
"GSE178340","ATRA2_S5_L002","ATRA3_S6_L001",0.98402287598427,0.986822403452736,FALSE
"GSE178340","ATRA2_S5_L003","ATRA3_S6_L001",0.983020266751545,0.985620515506128,FALSE
"GSE178340","ATRA2_S5_L004","ATRA3_S6_L001",0.982846404393069,0.98566895928349,FALSE
"GSE178340","ATRA-Cfz_S8_L001","ATRA3_S6_L002",0.972140020006184,0.974677577355123,FALSE
"GSE178340","ATRA-Cfz_S8_L002","ATRA3_S6_L002",0.971779977635326,0.974648162434379,FALSE
"GSE178340","ATRA-Cfz_S8_L003","ATRA3_S6_L002",0.971145215768388,0.974063907381507,FALSE
"GSE178340","ATRA-Cfz_S8_L004","ATRA3_S6_L002",0.971361396845657,0.9740726498952,FALSE
"GSE178340","ATRA1_S4_L001","ATRA3_S6_L002",0.982765877398769,0.985489783316011,FALSE
"GSE178340","ATRA1_S4_L002","ATRA3_S6_L002",0.983497326770917,0.986137373556878,FALSE
"GSE178340","ATRA1_S4_L003","ATRA3_S6_L002",0.983780556605228,0.986187720499292,FALSE
"GSE178340","ATRA1_S4_L004","ATRA3_S6_L002",0.983527209652665,0.985864445400875,FALSE
"GSE178340","ATRA2_S5_L001","ATRA3_S6_L002",0.983274228270841,0.985851553377594,FALSE
"GSE178340","ATRA2_S5_L002","ATRA3_S6_L002",0.982405021621642,0.985203511904913,FALSE
"GSE178340","ATRA2_S5_L003","ATRA3_S6_L002",0.982922902204718,0.985694116471338,FALSE
"GSE178340","ATRA2_S5_L004","ATRA3_S6_L002",0.98298029581411,0.98594465446074,FALSE
"GSE178340","ATRA3_S6_L001","ATRA3_S6_L002",0.983626096080305,0.985901036012096,TRUE
"GSE178340","ATRA-Cfz_S8_L001","ATRA3_S6_L003",0.971499144617868,0.974209874005079,FALSE
"GSE178340","ATRA-Cfz_S8_L002","ATRA3_S6_L003",0.971370555787437,0.974548646336142,FALSE
"GSE178340","ATRA-Cfz_S8_L003","ATRA3_S6_L003",0.971034807919674,0.974017866255702,FALSE
"GSE178340","ATRA-Cfz_S8_L004","ATRA3_S6_L003",0.970792571879519,0.973834288715262,FALSE
"GSE178340","ATRA1_S4_L001","ATRA3_S6_L003",0.983803397766326,0.986512111391289,FALSE
"GSE178340","ATRA1_S4_L002","ATRA3_S6_L003",0.984650193426321,0.987113031675315,FALSE
"GSE178340","ATRA1_S4_L003","ATRA3_S6_L003",0.983468511167057,0.985933695068951,FALSE
"GSE178340","ATRA1_S4_L004","ATRA3_S6_L003",0.983978448802338,0.986439547700627,FALSE
"GSE178340","ATRA2_S5_L001","ATRA3_S6_L003",0.98353658513561,0.986423841738821,FALSE
"GSE178340","ATRA2_S5_L002","ATRA3_S6_L003",0.982757628222428,0.985550771117003,FALSE
"GSE178340","ATRA2_S5_L003","ATRA3_S6_L003",0.982921870973224,0.985724110534952,FALSE
"GSE178340","ATRA2_S5_L004","ATRA3_S6_L003",0.983088053685668,0.986192035084935,FALSE
"GSE178340","ATRA3_S6_L001","ATRA3_S6_L003",0.982924318986892,0.985514112451909,TRUE
"GSE178340","ATRA3_S6_L002","ATRA3_S6_L003",0.983508305208881,0.986018282380168,TRUE
"GSE178340","ATRA-Cfz_S8_L001","ATRA3_S6_L004",0.971038227952748,0.974123817697992,FALSE
